rushing_yards,two_point_conversions,activated,fumbles_lost,receiving_touchdowns,name,extra_points_made,targets,opponent,receiving_average,rushing_touchdowns,passing_rating,game_date,season_week,home_or_away,team,passing_attempts,passing_completions,receiving_long,passing_touchdowns,receiving_yards,fumbles,passing_completion_percentage,passing_yards,player_id,week,receptions,played,rushing_attempts,position_category,passing_interceptions,year,rushing_long,rushing_average,field_goals_made,position,passing_yards_line,over_passing_yards,passing_touchdowns_line,over_passing_touchdowns,passing_interceptions_line,over_passing_interceptions,passing_attempts_line,over_passing_attempts,passing_completions_line,over_passing_completions,rushing_yards_line,over_rushing_yards,rushing_touchdowns_line,over_rushing_touchdowns,rushing_attempts_line,over_rushing_attempts,rushing_long_line,over_rushing_long,receiving_yards_line,over_receiving_yards,receiving_touchdowns_line,over_receiving_touchdowns,receptions_line,over_receptions,targets_line,over_targets,receiving_long_line,over_receiving_long,fumbles_line,over_fumbles,fumbles_lost_line,over_fumbles_lost,two_point_conversions_line,over_two_point_conversions
0.0,0.0,1,0.0,0.0,Calvin Ridley,0,10.7,CHI,25.5,0.0,0,2024-09-08T13:00:00,2024_week_1,AWAY,TEN,0.0,0.0,33.5,0.0,76.2,0.0,0,0.0,19802,1,7.0,1,0.0,OFF,0.0,2024,0.0,0,0,WR,3.5,0,1.0,0,2.5,0,5.0,0,3.0,0,4.0,0,1.0,0,2.5,0,1.5,0,82.0,0,0.0,0,6.5,1,12.0,0,30.5,1,2.5,0,5.0,0,4.0,0
166.1,0.0,1,0.0,2.3,Saquon Barkley,0,4.6,GB,17.5,4.6,0,2024-09-06T20:15:00,2024_week_1,HOME,PHI,0.0,0.0,27.4,0.0,35.1,0.0,0,0.0,19766,1,4.6,1,36.6,OFF,0.0,2024,51.8,10.5,0,RB,5.0,0,4.5,0,3.5,0,4.5,0,2.0,0,180.0,0,4.5,1,33.5,1,57.0,0,37.0,0,2.5,0,4.5,1,4.5,1,30.0,0,3.0,0,2.0,0,2.0,0
0.0,0.0,1,0.0,2.3,Tyreek Hill,0,18.3,JAX,28.3,0.0,0,2024-09-08T13:00:00,2024_week_1,HOME,MIA,0.0,0.0,121.9,0.0,198.1,0.0,0,0.0,18082,1,10.7,1,0.0,OFF,0.0,2024,0.0,0,0,WR,0.0,0,4.0,0,2.5,0,3.0,0,2.0,0,3.5,0,1.5,0,4.0,0,2.0,0,198.0,1,2.5,0,10.0,1,19.5,0,128.5,0,4.5,0,0.5,0,1.5,0
108.2,0.0,1,0.0,0.0,James Cook,0,7.0,ARI,16.3,0.0,0,2024-09-08T13:00:00,2024_week_1,HOME,BUF,0.0,0.0,38.1,0.0,48.8,0.0,0,0.0,23247,1,7.0,1,29.0,OFF,0.0,2024,22.9,8.6,0,RB,0.0,0,4.5,0,2.5,0,1.0,0,1.0,0,112.5,0,4.5,0,27.5,1,24.5,0,52.0,0,1.5,0,7.0,0,7.5,0,38.5,0,0.5,0,0.5,0,3.0,0
32.0,0.0,1,0.0,0.0,Baker Mayfield,0,0.0,WAS,0,0.0,223.1,2024-09-08T16:25:00,2024_week_1,HOME,TB,45.7,36.6,0.0,9.3,0.0,0.0,121.9,440.4,19790,1,0.0,1,7.0,OFF,0.0,2024,16.8,10.7,0,QB,433.0,1,10.0,0,2.0,0,44.5,1,39.5,0,31.0,1,4.0,0,7.0,0,16.5,1,1.5,0,1.5,0,0.5,0,4.5,0,1.5,0,5.0,0,3.5,0,3.5,0
242.3,0.0,1,0.0,0.0,Joe Mixon,0,7.0,IND,14.6,2.3,0,2024-09-08T13:00:00,2024_week_1,AWAY,HOU,0.0,0.0,16.8,0.0,29.0,0.0,0,0.0,18858,1,7.0,1,45.7,OFF,0.0,2024,19.8,12.3,0,RB,1.5,0,2.5,0,0.0,0,4.5,0,3.0,0,243.0,0,2.5,0,41.5,1,19.5,1,30.5,0,1.5,0,7.0,0,7.5,0,16.0,1,0.0,0,2.0,0,3.0,0
125.0,0.0,1,0.0,0.0,Tony Pollard,0,9.3,CHI,9.3,2.3,0,2024-09-08T13:00:00,2024_week_1,AWAY,TEN,0.0,0.0,12.2,0.0,18.3,0.0,0,0.0,20912,1,7.0,1,24.4,OFF,0.0,2024,39.6,11.8,0,RB,2.5,0,4.5,0,0.0,0,1.5,0,1.5,0,115.5,1,2.0,1,25.0,0,37.5,1,18.0,1,4.5,0,6.5,1,9.5,0,11.5,1,2.0,0,0.5,0,2.5,0
0.0,0.0,1,0.0,2.3,A.J. Brown,0,15.2,GB,36.3,0.0,0,2024-09-06T20:15:00,2024_week_1,HOME,PHI,0.0,0.0,102.1,0.0,181.4,0.0,0,0.0,21042,1,11.6,1,0.0,OFF,0.0,2024,0.0,0,0,WR,3.5,0,1.0,0,3.0,0,4.0,0,1.5,0,1.5,0,2.0,0,1.0,0,4.0,0,193.0,0,2.5,0,12.0,0,16.5,0,109.0,0,4.5,0,3.0,0,4.5,0
138.7,0.0,1,0.0,0.0,David Montgomery,0,2.3,LAR,4.6,2.3,0,2024-09-08T20:20:00,2024_week_1,HOME,DET,0.0,0.0,4.6,0.0,4.6,0.0,0,0.0,20882,1,2.3,1,25.9,OFF,0.0,2024,32.0,12.5,0,RB,4.5,0,1.5,0,1.0,0,4.5,0,2.5,0,126.0,1,2.0,1,26.5,0,29.0,1,4.5,1,3.5,0,2.0,1,2.5,0,5.0,0,4.5,0,2.5,0,5.0,0
0.0,0.0,1,0.0,0.0,Garrett Wilson,0,16.8,SF,15.2,0.0,0,2024-09-09T20:15:00,2024_week_1,AWAY,NYJ,0.0,0.0,24.4,0.0,91.4,0.0,0,0.0,23122,1,13.9,1,0.0,OFF,0.0,2024,0.0,0,0,WR,3.0,0,4.0,0,1.5,0,1.0,0,0.5,0,2.0,0,4.0,0,0.0,0,4.5,0,91.0,1,4.0,0,15.0,0,17.5,0,22.5,1,3.5,0,0.0,0,2.0,0
0.0,0.0,1,0.0,0.0,Mark Andrews,0,4.6,KC,10.7,0.0,0,2024-09-05T20:40:00,2024_week_1,AWAY,BAL,0.0,0.0,16.8,0.0,21.3,0.0,0,0.0,19803,1,4.6,1,0.0,OFF,0.0,2024,0.0,0,0,TE,2.0,0,4.5,0,4.5,0,3.5,0,1.5,0,1.5,0,3.0,0,3.5,0,5.0,0,20.0,1,2.5,0,4.5,1,4.5,1,17.5,0,1.0,0,3.0,0,3.0,0
0.0,0.0,1,0.0,0.0,Dallas Goedert,0,11.6,GB,11.9,0.0,0,2024-09-06T20:15:00,2024_week_1,HOME,PHI,0.0,0.0,32.0,0.0,47.2,0.0,0,0.0,19863,1,9.3,1,0.0,OFF,0.0,2024,0.0,0,0,TE,0.0,0,1.0,0,5.0,0,4.0,0,0.5,0,4.5,0,1.0,0,2.5,0,2.5,0,45.5,1,0.5,0,9.5,0,11.0,1,31.5,1,0.0,0,1.0,0,3.0,0
0.0,0.0,1,0.0,2.3,Kyle Pitts,0,7.0,PIT,13.3,0.0,0,2024-09-08T13:00:00,2024_week_1,HOME,ATL,0.0,0.0,18.3,0.0,39.6,0.0,0,0.0,22508,1,7.0,1,0.0,OFF,0.0,2024,0.0,0,0,TE,0.5,0,2.0,0,4.0,0,4.0,0,1.0,0,4.0,0,1.0,0,1.5,0,0.5,0,40.5,0,2.5,0,7.5,0,7.0,0,20.0,0,2.5,0,2.0,0,1.5,0
50.3,0.0,1,2.3,0.0,Jalen Hurts,0,0.0,GB,0,0.0,122.3,2024-09-06T20:15:00,2024_week_1,HOME,PHI,51.8,30.5,0.0,4.6,0.0,4.6,89.6,423.7,21831,1,0.0,1,19.8,OFF,0.0,2024,12.2,5.8,0,QB,429.0,0,4.5,1,0.0,0,50.5,1,28.0,1,50.0,1,3.0,0,21.5,0,11.0,1,4.0,0,4.0,0,3.5,0,3.5,0,3.0,0,4.5,1,2.0,1,0.5,0
0.0,0.0,1,0.0,0.0,DeVonta Smith,0,12.2,GB,18.3,0.0,0,2024-09-06T20:15:00,2024_week_1,HOME,PHI,0.0,0.0,38.1,0.0,128.0,0.0,0,0.0,21687,1,10.7,1,0.0,OFF,0.0,2024,0.0,0,0,WR,1.5,0,4.0,0,1.5,0,3.0,0,2.5,0,0.0,0,2.5,0,4.0,0,0.5,0,136.0,0,3.0,0,11.5,0,12.0,1,38.5,0,4.5,0,0.0,0,4.5,0
0.0,0.0,1,0.0,0.0,Drake London,0,7.0,PIT,11.4,0.0,0,2024-09-08T13:00:00,2024_week_1,HOME,ATL,0.0,0.0,12.2,0.0,22.9,0.0,0,0.0,23151,1,4.6,1,0.0,OFF,0.0,2024,0.0,0,0,WR,4.0,0,2.5,0,2.5,0,4.0,0,5.0,0,3.5,0,3.0,0,0.0,0,0.5,0,25.0,0,4.5,0,4.5,1,7.0,0,12.0,1,3.0,0,4.0,0,4.0,0
112.0,0.0,1,0.6,0.0,Josh Jacobs,0,0.0,IND,0,0.0,0,2024-09-15T13:00:00,2024_week_2,HOME,GB,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,20824,2,0.0,1,23.7,OFF,0.0,2024,25.2,2.6,0,RB,1.0,0,1.5,0,3.5,0,0.0,0,4.5,0,115.5,0,4.0,0,21.5,1,26.5,0,1.5,0,2.5,0,2.0,0,2.5,0,4.5,0,0.5,1,0.5,1,3.5,0
23.7,0.0,1,0.6,0.0,Aaron Jones,0,3.3,SF,4,0.0,0,2024-09-15T13:00:00,2024_week_2,HOME,MIN,0.0,0.0,13.4,0.0,26.7,0.6,0,0.0,19045,2,2.8,1,5.0,OFF,0.0,2024,5.0,2,0,RB,5.0,0,4.5,0,1.0,0,4.0,0,4.0,0,24.0,0,5.0,0,5.5,0,5.0,0,25.0,1,1.5,0,2.5,1,3.5,0,14.0,0,0.5,1,0.5,1,4.5,0
0.0,0.0,1,0.0,0.6,Justin Jefferson,0,3.9,SF,24.6,0.0,0,2024-09-15T13:00:00,2024_week_2,HOME,MIN,0.0,0.0,72.0,0.0,98.7,0.0,0,0.0,21685,2,2.2,1,0.0,OFF,0.0,2024,0.0,0,0,WR,2.0,0,1.0,0,4.0,0,3.5,0,4.5,0,0.0,0,3.5,0,2.5,0,2.5,0,103.0,0,0.5,1,2.0,1,4.5,0,71.5,1,4.0,0,2.5,0,4.5,0
0.0,0.0,1,0.0,0.0,Ja'Marr Chase,0,2.8,KC,4.8,0.0,0,2024-09-15T16:25:00,2024_week_2,AWAY,CIN,0.0,0.0,7.2,0.0,26.0,0.0,0,0.0,22564,2,2.2,1,0.0,OFF,0.0,2024,0.0,0,0,WR,3.5,0,3.0,0,0.5,0,4.0,0,4.5,0,1.0,0,5.0,0,0.0,0,1.5,0,27.5,0,4.0,0,2.0,1,3.0,0,8.0,0,4.5,0,1.5,0,3.5,0
66.8,0.0,1,0.0,0.0,Isiah Pacheco,0,2.8,CIN,2.3,0.0,0,2024-09-15T16:25:00,2024_week_2,HOME,KC,0.0,0.0,7.2,0.0,15.6,0.0,0,0.0,23371,2,2.8,1,14.1,OFF,0.0,2024,6.1,2.6,0,RB,0.0,0,1.5,0,4.5,0,3.0,0,4.5,0,65.0,1,4.0,0,14.0,1,6.0,1,15.0,1,2.5,0,3.0,0,3.0,0,8.0,0,0.0,0,5.0,0,1.5,0
4.4,0.0,1,0.0,0.0,Geno Smith,0,0.0,NE,0,0.0,76.5,2024-09-15T13:00:00,2024_week_2,AWAY,SEA,32.6,24.5,0.0,0.6,0.0,0.0,55.6,242.6,14895,2,0.0,1,2.8,OFF,0.0,2024,2.8,0.9,0,QB,260.0,0,0.5,1,1.5,0,36.0,0,24.5,0,4.5,0,3.0,0,3.0,0,3.0,0,1.0,0,4.0,0,0.5,0,0.5,0,3.5,0,4.0,0,3.0,0,5.0,0
0.0,0.0,1,0.6,0.0,Matthew Stafford,0,0.0,ARI,0,0.0,69.8,2024-09-15T16:05:00,2024_week_2,AWAY,LAR,20.0,14.1,0.0,0.0,0.0,0.6,52.2,160.3,9038,2,0.0,1,0.0,OFF,0.0,2024,0.0,0,0,QB,173.5,0,3.5,0,3.5,0,19.0,1,13.5,1,3.0,0,2.0,0,1.5,0,5.0,0,4.5,0,4.0,0,2.5,0,1.0,0,1.5,0,0.5,1,0.5,1,0.0,0
0.0,0.0,1,0.0,0.0,Pat Freiermuth,0,2.2,DEN,5.4,0.0,0,2024-09-15T16:25:00,2024_week_2,AWAY,PIT,0.0,0.0,10.4,0.0,28.9,0.0,0,0.0,22507,2,2.2,1,0.0,OFF,0.0,2024,0.0,0,0,TE,3.0,0,4.5,0,1.0,0,3.5,0,1.0,0,1.0,0,2.5,0,3.5,0,0.5,0,26.5,1,0.0,0,2.0,1,2.0,1,11.0,0,1.0,0,4.5,0,0.5,0
13.4,0.0,1,0.6,0.0,Justin Herbert,0,0.0,CAR,0,0.0,74.2,2024-09-15T13:00:00,2024_week_2,AWAY,LAC,14.8,10.4,0.0,1.1,0.0,0.6,51.9,96.5,21681,2,0.0,1,3.3,OFF,0.0,2024,7.2,1.7,0,QB,98.5,0,1.0,1,1.5,0,14.0,1,11.0,0,13.0,1,1.0,0,3.5,0,8.0,0,4.5,0,3.0,0,0.0,0,1.0,0,5.0,0,0.5,1,0.5,1,3.5,0
0.0,0.0,1,0.0,0.6,George Kittle,0,4.4,MIN,6,0.0,0,2024-09-15T13:00:00,2024_week_2,AWAY,SF,0.0,0.0,18.6,0.0,56.4,0.0,0,0.0,19063,2,3.9,1,0.0,OFF,0.0,2024,0.0,0,0,TE,1.5,0,0.5,0,1.0,0,4.5,0,5.0,0,5.0,0,0.5,0,0.5,0,5.0,0,51.5,1,0.5,1,4.0,0,4.0,1,18.0,1,3.5,0,3.0,0,1.5,0
5.0,0.0,1,0.6,0.0,Joe Burrow,0,0.0,KC,0,0.0,76.9,2024-09-15T16:25:00,2024_week_2,AWAY,CIN,26.7,17.1,0.0,1.1,0.0,1.1,47.4,191.4,21693,2,0.0,1,3.3,OFF,0.0,2024,2.2,0.8,0,QB,209.0,0,1.0,1,2.5,0,28.0,0,18.5,0,5.0,0,2.5,0,3.0,1,2.0,1,1.5,0,3.5,0,4.0,0,4.5,0,0.5,0,1.0,1,0.5,1,0.5,0
21.5,0.0,1,0.0,0.0,Patrick Mahomes,0,0.0,CIN,0,0.0,59.8,2024-09-15T16:25:00,2024_week_2,HOME,KC,18.6,13.4,0.0,1.1,0.0,0.0,53.4,112.0,18890,2,0.0,1,2.2,OFF,0.0,2024,5.0,4,0,QB,103.0,1,1.0,1,1.5,0,19.0,0,14.0,0,22.5,0,0.5,0,2.5,0,4.5,1,4.0,0,2.5,0,3.0,0,1.0,0,1.0,0,3.0,0,3.5,0,2.0,0
0.0,0.0,1,0.0,0.6,Zay Flowers,0,6.1,LV,7.2,0.0,0,2024-09-15T13:00:00,2024_week_2,HOME,BAL,0.0,0.0,15.6,0.0,67.5,0.0,0,0.0,23120,2,3.9,1,0.0,OFF,0.0,2024,0.0,0,0,WR,1.5,0,0.5,0,4.5,0,2.0,0,2.5,0,2.0,0,5.0,0,3.0,0,1.0,0,68.5,0,0.5,1,4.0,0,5.5,1,14.5,1,1.5,0,3.0,0,4.5,0
0.0,0.0,1,0.0,0.6,Davante Adams,0,6.6,BAL,6.7,0.0,0,2024-09-15T13:00:00,2024_week_2,AWAY,LV,0.0,0.0,22.3,0.0,81.6,0.0,0,0.0,16470,2,5.0,1,0.0,OFF,0.0,2024,0.0,0,0,WR,1.5,0,0.5,0,4.5,0,2.5,0,1.0,0,2.5,0,4.0,0,4.0,0,2.0,0,80.5,1,0.5,1,5.0,0,7.0,0,21.5,1,2.0,0,2.0,0,5.0,0
76.4,0.0,1,0.0,0.0,Jonathan Taylor,0,2.2,GB,11.9,0.0,0,2024-09-15T13:00:00,2024_week_2,AWAY,IND,0.0,0.0,13.4,0.0,23.7,0.6,0,0.0,21682,2,1.1,1,6.6,OFF,0.0,2024,21.5,4.7,0,RB,3.0,0,4.5,0,0.5,0,5.0,0,4.5,0,83.0,0,2.5,0,6.0,1,23.0,0,25.0,0,2.0,0,1.0,1,2.5,0,14.0,0,0.5,1,2.0,0,4.0,0
3.9,0.0,1,0.0,0.0,Chris Olave,0,3.3,DAL,15,0.0,0,2024-09-15T13:00:00,2024_week_2,AWAY,NO,0.0,0.0,28.9,0.0,60.1,0.0,0,0.0,22565,2,2.2,1,0.6,OFF,0.0,2024,3.9,3.9,0,WR,2.0,0,1.0,0,0.0,0,4.0,0,2.0,0,4.0,0,4.0,0,0.5,1,4.0,0,58.5,1,4.0,0,2.0,1,3.0,1,28.0,1,3.0,0,1.5,0,0.0,0
13.4,0.0,1,0.0,0.0,D'Andre Swift,0,2.8,HOU,3.3,0.0,0,2024-09-15T20:20:00,2024_week_2,AWAY,CHI,0.0,0.0,10.4,0.0,17.8,0.0,0,0.0,21684,2,2.2,1,10.4,OFF,0.0,2024,3.9,0.7,0,RB,2.5,0,0.5,0,4.0,0,3.5,0,0.5,0,14.5,0,2.0,0,9.5,1,3.5,1,18.0,0,0.0,0,2.0,1,3.0,0,10.5,0,4.0,0,3.0,0,1.5,0
62.3,0.0,1,0.0,0.0,Derrick Henry,0,0.6,LV,6.6,0.6,0,2024-09-15T13:00:00,2024_week_2,HOME,BAL,0.0,0.0,6.6,0.0,6.6,0.0,0,0.0,17959,2,0.6,1,13.4,OFF,0.0,2024,21.5,2.6,0,RB,0.5,0,2.5,0,4.5,0,4.0,0,0.5,0,56.5,1,0.5,1,12.5,1,22.0,0,6.0,1,2.0,0,0.5,1,0.5,1,7.0,0,1.0,0,5.0,0,4.0,0
85.3,0.0,1,0.0,0.6,Alvin Kamara,0,1.7,DAL,24.1,1.7,0,2024-09-15T13:00:00,2024_week_2,AWAY,NO,0.0,0.0,42.3,0.0,48.2,0.0,0,0.0,18878,2,1.1,1,14.8,OFF,0.0,2024,11.1,3.2,0,RB,1.5,0,3.5,0,1.5,0,2.5,0,2.5,0,77.0,1,1.5,1,15.5,0,10.0,1,50.5,0,0.5,1,1.0,1,2.0,0,42.5,0,5.0,0,4.0,0,3.0,0
0.0,0.0,1,0.0,0.0,Sam LaPorta,0,1.7,TB,3.6,0.0,0,2024-09-15T13:00:00,2024_week_2,HOME,DET,0.0,0.0,3.9,0.0,7.2,0.0,0,0.0,23141,2,1.1,1,0.0,OFF,0.0,2024,0.0,0,0,TE,3.5,0,1.0,0,1.0,0,0.0,0,2.5,0,0.0,0,2.5,0,5.0,0,1.0,0,7.5,0,2.0,0,1.0,1,1.5,1,4.0,0,3.0,0,4.0,0,4.5,0
0.0,0.0,1,0.0,0.6,CeeDee Lamb,0,3.9,NO,16.7,0.0,0,2024-09-15T13:00:00,2024_week_2,HOME,DAL,0.0,0.0,48.2,0.0,66.8,0.0,0,0.0,21679,2,2.2,1,0.0,OFF,0.0,2024,0.0,0,0,WR,0.0,0,4.5,0,3.5,0,3.0,0,3.0,0,3.5,0,1.0,0,1.5,0,1.5,0,70.5,0,0.5,1,2.5,0,3.5,1,52.0,0,0.5,0,1.0,0,3.5,0
-0.7,0.0,1,0.0,0.0,Kirk Cousins,0,0.0,PHI,0,0.0,86.9,2024-09-16T20:15:00,2024_week_2,AWAY,ATL,21.5,14.8,0.0,1.1,0.0,0.6,51.2,178.8,14252,2,0.0,1,2.2,OFF,0.0,2024,0.6,-0.1,0,QB,191.0,0,1.0,1,2.5,0,20.5,1,13.5,1,4.5,0,0.5,0,2.5,0,0.5,1,4.0,0,1.5,0,0.5,0,0.5,0,3.0,0,0.5,1,2.5,0,2.5,0
0.6,0.0,1,0.0,0.0,Derek Carr,0,0.0,DAL,0,0.6,92.8,2024-09-15T13:00:00,2024_week_2,AWAY,NO,11.9,6.1,0.0,1.1,0.0,0.0,51,180.3,16311,2,0.0,1,0.6,OFF,0.0,2024,0.6,0.6,0,QB,185.5,0,1.0,1,3.5,0,12.0,0,6.0,1,0.5,1,0.5,1,0.5,1,0.5,1,2.0,0,0.0,0,2.0,0,0.5,0,3.0,0,4.5,0,0.5,0,2.5,0
28.2,0.0,1,0.0,0.0,Austin Ekeler,0,1.7,NYG,11.6,0.0,0,2024-09-15T13:00:00,2024_week_2,HOME,WAS,0.0,0.0,20.0,0.0,34.9,0.0,0,0.0,19562,2,1.7,1,4.4,OFF,0.0,2024,7.2,2.6,0,RB,1.5,0,3.5,0,2.0,0,1.0,0,3.5,0,30.5,0,0.5,0,4.0,1,7.5,0,32.5,1,5.0,0,1.5,1,1.5,1,19.5,1,4.0,0,4.5,0,1.0,0
62.3,0.0,1,0.0,0.0,Jahmyr Gibbs,0,3.9,TB,1.7,0.0,0,2024-09-15T13:00:00,2024_week_2,HOME,DET,0.0,0.0,5.0,0.0,16.3,0.0,0,0.0,23200,2,3.9,1,7.2,OFF,0.0,2024,17.8,3.6,0,RB,2.0,0,1.0,0,5.0,0,4.0,0,4.0,0,68.0,0,3.0,0,7.0,1,17.0,1,16.5,0,3.0,0,4.5,0,4.5,0,4.5,1,1.5,0,1.5,0,0.5,0
0.0,0.0,1,0.0,0.0,DJ Moore,0,5.5,HOU,4.8,0.0,0,2024-09-15T20:20:00,2024_week_2,AWAY,CHI,0.0,0.0,14.1,0.0,39.3,0.0,0,0.0,19844,2,3.3,1,0.0,OFF,0.0,2024,0.0,0,0,WR,4.5,0,1.5,0,4.0,0,2.5,0,3.5,0,4.0,0,0.0,0,3.5,0,1.5,0,39.0,1,2.5,0,3.5,0,5.5,0,13.5,1,5.0,0,1.0,0,4.5,0
6.6,0.0,1,0.0,0.0,Dak Prescott,0,0.0,NO,0,0.0,58.1,2024-09-15T13:00:00,2024_week_2,HOME,DAL,28.9,20.0,0.0,0.6,0.0,0.6,51.3,217.4,18055,2,0.0,1,1.1,OFF,0.0,2024,4.4,3.3,0,QB,214.0,1,0.5,1,3.0,0,28.0,1,18.0,1,6.5,1,4.0,0,1.0,1,5.0,0,3.0,0,3.5,0,2.0,0,5.0,0,0.5,0,0.5,1,1.0,0,2.5,0
0.0,0.0,1,0.0,0.0,Amari Cooper,0,4.4,JAX,2,0.0,0,2024-09-15T13:00:00,2024_week_2,AWAY,CLE,0.0,0.0,3.9,0.0,6.1,0.0,0,0.0,16765,2,1.7,1,0.0,OFF,0.0,2024,0.0,0,0,WR,0.5,0,3.0,0,4.0,0,4.5,0,0.5,0,2.5,0,2.0,0,2.0,0,4.5,0,6.0,1,2.5,0,1.5,1,4.5,0,4.0,0,4.5,0,3.0,0,3.5,0
0.6,0.0,1,0.0,0.0,Aaron Rodgers,0,0.0,TEN,0,0.0,73.3,2024-09-15T13:00:00,2024_week_2,AWAY,NYJ,22.3,13.4,0.0,1.1,0.0,0.0,44.5,130.6,2593,2,0.0,1,1.1,OFF,0.0,2024,1.1,0.3,0,QB,123.0,1,1.0,1,2.5,0,23.5,0,12.0,1,0.5,1,4.0,0,1.0,1,1.0,1,4.0,0,2.0,0,1.0,0,3.5,0,3.5,0,2.5,0,1.5,0,4.0,0
0.0,0.0,1,0.0,0.0,Brandon Aiyuk,0,2.8,MIN,5.9,0.0,0,2024-09-15T13:00:00,2024_week_2,AWAY,SF,0.0,0.0,16.3,0.0,31.9,0.0,0,0.0,21747,2,2.2,1,0.0,OFF,0.0,2024,0.0,0,0,WR,2.0,0,2.0,0,2.5,0,0.5,0,3.0,0,4.0,0,2.0,0,2.0,0,4.5,0,31.5,1,2.5,0,2.0,1,2.5,1,16.0,1,3.0,0,3.5,0,2.5,0
20.0,0.0,1,0.0,0.0,Justin Fields,0,0.0,DEN,0,0.0,72.2,2024-09-15T16:25:00,2024_week_2,AWAY,PIT,14.8,7.2,0.0,0.6,0.0,0.6,48.2,86.8,22492,2,0.0,1,4.4,OFF,0.0,2024,11.9,1.9,0,QB,84.0,1,0.5,1,2.5,0,15.0,0,7.5,0,20.5,0,3.5,0,4.5,0,12.0,0,3.5,0,0.5,0,3.0,0,4.0,0,1.0,0,0.5,1,1.5,0,2.0,0
33.4,0.0,1,0.0,0.0,Lamar Jackson,0,0.0,LV,0,0.0,60.4,2024-09-15T13:00:00,2024_week_2,HOME,BAL,25.2,15.6,0.0,0.6,0.0,0.0,45.9,183.3,19781,2,0.0,1,2.8,OFF,0.0,2024,18.6,5,0,QB,194.0,0,0.5,1,0.0,0,26.5,0,15.0,1,33.5,0,4.5,0,3.0,0,20.5,0,5.0,0,1.0,0,5.0,0,3.5,0,4.0,0,1.5,0,3.0,0,3.0,0
6.6,0.0,1,0.6,0.0,Brock Purdy,0,0.0,MIN,0,0.0,75.1,2024-09-15T13:00:00,2024_week_2,AWAY,SF,26.7,20.8,0.0,0.6,0.0,0.6,57.7,236.7,23241,2,0.0,1,1.1,OFF,0.0,2024,6.1,3.3,0,QB,213.5,1,0.5,1,1.5,0,26.0,1,20.5,1,6.5,1,3.0,0,1.0,1,6.0,1,4.0,0,1.0,0,0.0,0,1.5,0,2.5,0,0.5,1,0.5,1,4.5,0
72.0,0.0,1,0.0,0.0,Bijan Robinson,0,2.8,PHI,3.4,0.0,0,2024-09-16T20:15:00,2024_week_2,AWAY,ATL,0.0,0.0,7.2,0.0,18.6,0.0,0,0.0,23189,2,2.2,1,10.4,OFF,0.0,2024,14.1,3.8,0,RB,1.0,0,4.5,0,0.5,0,1.5,0,4.0,0,77.5,0,0.0,0,10.0,1,15.0,0,20.0,0,0.5,0,2.0,1,3.0,0,7.0,1,2.5,0,3.5,0,1.5,0
0.0,0.0,1,0.0,0.0,Stefon Diggs,0,3.3,CHI,5.1,0.0,0,2024-09-15T20:20:00,2024_week_2,HOME,HOU,0.0,0.0,15.6,0.0,27.5,0.0,0,0.0,16906,2,2.2,1,0.0,OFF,0.0,2024,0.0,0,0,WR,4.0,0,4.5,0,3.0,0,3.0,0,2.0,0,1.5,0,4.5,0,2.5,0,3.5,0,28.0,0,4.5,0,2.5,0,3.0,1,16.0,0,2.5,0,0.5,0,0.5,0
60.1,0.0,1,0.0,0.0,Rhamondre Stevenson,0,2.8,SEA,2.5,0.6,0,2024-09-15T13:00:00,2024_week_2,HOME,NE,0.0,0.0,3.9,0.0,5.0,0.6,0,0.0,22546,2,1.1,1,15.6,OFF,0.0,2024,13.4,2.1,0,RB,4.5,0,1.0,0,2.0,0,2.0,0,3.5,0,58.5,1,0.5,1,16.0,0,13.0,1,5.0,0,4.0,0,1.0,1,2.5,1,4.0,0,0.5,1,0.5,0,4.0,0
46.0,0.0,1,0.0,0.6,Breece Hall,0,4.4,TEN,4.1,0.0,0,2024-09-15T13:00:00,2024_week_2,AWAY,NYJ,0.0,0.0,19.3,0.0,38.6,0.0,0,0.0,22526,2,3.9,1,10.4,OFF,0.0,2024,22.3,2.4,0,RB,4.5,0,1.5,0,3.5,0,5.0,0,2.0,0,47.5,0,1.5,0,10.5,0,22.5,0,39.5,0,0.5,1,4.0,0,5.0,0,18.5,1,4.5,0,1.5,0,1.5,0
0.0,0.0,1,0.0,0.0,Christian Kirk,0,1.7,CLE,-0.7,0.0,0,2024-09-15T13:00:00,2024_week_2,HOME,JAX,0.0,0.0,0.0,0.0,-0.7,0.0,0,0.0,19815,2,0.6,1,0.0,OFF,0.0,2024,0.0,0,0,WR,3.5,0,1.0,0,1.5,0,4.0,0,3.5,0,4.0,0,0.5,0,4.5,0,4.0,0,1.5,0,4.0,0,0.5,1,1.5,1,1.5,0,1.0,0,2.0,0,1.0,0
1.1,0.0,1,0.0,0.0,Josh Allen,0,0.0,MIA,0,0.0,79.5,2024-09-12T20:15:00,2024_week_2,AWAY,BUF,14.1,7.2,0.0,0.6,0.0,0.6,50.8,103.1,19801,2,0.0,1,1.1,OFF,0.0,2024,1.7,0.6,0,QB,112.5,0,0.5,1,1.0,0,13.5,1,7.5,0,1.0,1,3.0,0,1.0,1,1.5,1,2.5,0,4.5,0,1.5,0,2.5,0,1.0,0,0.5,1,2.0,0,1.0,0
